Date,PC1_Returns
2011-05-10,0.010015692230379562
2011-05-11,-0.010340777507659289
2011-05-12,0.005644995436036829
2011-05-13,-0.009450262082290644
2011-05-16,-0.005803935483725457
2011-05-17,-0.002652498535319276
2011-05-18,0.011142566457940279
2011-05-19,0.002633445886980761
2011-05-20,-0.00779435579953976
2011-05-23,-0.014250891245121505
2011-05-24,-0.0028849911866870573
2011-05-25,0.0045680942885085035
2011-05-26,0.006084164318000933
2011-05-27,0.004736867444616255
2011-05-31,0.01034696835384418
2011-06-01,-0.025384756633468904
2011-06-02,-0.0003927294404113637
2011-06-03,-0.011959491674410221
2011-06-06,-0.011097503077842057
2011-06-07,0.0016440129267168725
2011-06-08,-0.007307223120461561
2011-06-09,0.006419097847410558
2011-06-10,-0.014408814892443432
2011-06-13,-9.034460884840911e-05
2011-06-14,0.015116266118128186
2011-06-15,-0.017779790240117575
2011-06-16,0.0009349995005973264
2011-06-17,0.0032087976247517636
2011-06-20,0.006188057030536037
2011-06-21,0.016282645751039923
2011-06-22,-0.005742483106629722
2011-06-23,-0.0014648702756384694
2011-06-24,-0.010299509106275903
2011-06-27,0.00780978320289372
2011-06-28,0.012741019104756321
2011-06-29,0.008191494779161278
2011-06-30,0.008637533209248609
2011-07-01,0.016278256031127175
2011-07-05,-0.002504165840982197
2011-07-06,0.002039306204899469
2011-07-07,0.011434678470079786
2011-07-08,-0.008281349570189899
2011-07-11,-0.02130056054425677
2011-07-12,-0.0049833271599835785
2011-07-13,0.002153383513562359
2011-07-14,-0.010677876784453396
2011-07-15,0.003236191541065143
2011-07-18,-0.012427046412147648
2011-07-19,0.016025050494329004
2011-07-20,3.9194159644130887e-05
2011-07-21,0.011181074423317207
2011-07-22,0.0011363769126791579
2011-07-25,-0.006663583965367307
2011-07-26,-0.005654376003593338
2011-07-27,-0.024158376815302404
2011-07-28,-0.0035176445481331867
2011-07-29,-0.003676701972496983
2011-08-01,-0.007289661681129134
2011-08-02,-0.0302101887634741
2011-08-03,0.007666252117767377
2011-08-04,-0.05285539299681488
2011-08-05,-0.00574211032262157
2011-08-08,-0.0773528717757409
2011-08-09,0.05411435057088309
2011-08-10,-0.04495608187491262
2011-08-11,0.04945423208415315
2011-08-12,0.005919043042543537
2011-08-15,0.023082124887527228
2011-08-16,-0.011356799261234294
2011-08-17,-0.0016624236259800628
2011-08-18,-0.053351832580742074
2011-08-19,-0.016235208801425326
2011-08-22,0.0010987676651757897
2011-08-23,0.03695537673510479
2011-08-24,0.016178945468845102
2011-08-25,-0.018427944118666776
2011-08-26,0.019903806535918157
2011-08-29,0.03411147235308978
2011-08-30,0.0027138986912412814
2011-08-31,0.005505366493442635
2011-09-01,-0.015184865560080746
2011-09-02,-0.02967055667399707
2011-09-06,-0.007860872839220736
2011-09-07,0.03501287474061655
2011-09-08,-0.013274624152431158
2011-09-09,-0.028052869738894818
2011-09-12,0.006075552708980708
2011-09-13,0.013970036368912003
2011-09-14,0.01564899375947475
2011-09-15,0.016148833309841824
2011-09-16,0.0035734920994942455
2011-09-19,-0.013469709954679969
2011-09-20,-0.005417812509012679
2011-09-21,-0.03374153093271385
2011-09-22,-0.033586691672016195
2011-09-23,0.009184527713797979
2011-09-26,0.022551910615438785
2011-09-27,0.013971540457961944
2011-09-28,-0.02648781694052032
2011-09-29,0.009149611259589747
2011-09-30,-0.0290851911276751
2011-10-03,-0.0389118356344354
2011-10-04,0.03275550573534
2011-10-05,0.01953327879255845
2011-10-06,0.023233442982469505
2011-10-07,-0.014698870237475504
2011-10-10,0.036152741720406556
2011-10-11,-0.001235793496139697
2011-10-12,0.013284555705451655
2011-10-13,-0.002973467756360692
2011-10-14,0.015605217772904988
2011-10-17,-0.025026934080976806
2011-10-18,0.026446872858746494
2011-10-19,-0.014876480497370663
2011-10-20,0.006476465555157709
2011-10-21,0.023278545417870014
2011-10-24,0.020935299577647663
2011-10-25,-0.02332233915477701
2011-10-26,0.010520979453110268
2011-10-27,0.0413350569467471
2011-10-28,0.00026929644524832403
2011-10-31,-0.02480839978555344
2011-11-01,-0.031939848948661795
2011-11-02,0.01968285422499378
2011-11-03,0.021291526709808665
2011-11-04,-0.004022760270810469
2011-11-07,0.0027658705322683593
2011-11-08,0.01211965737526528
2011-11-09,-0.040859329104573815
2011-11-10,0.008096122213364199
2011-11-11,0.022694372005168353
2011-11-14,-0.010545771077691281
2011-11-15,0.006141661161040943
2011-11-16,-0.01657289717773343
2011-11-17,-0.018825883412905725
2011-11-18,0.0003369831715398693
2011-11-21,-0.019408151018096318
2011-11-22,-0.00512033227269437
2011-11-23,-0.024810210943491992
2011-11-25,-0.0019178497851300965
2011-11-28,0.03185181778852253
2011-11-29,0.0011426127421679175
2011-11-30,0.046793949383892544
2011-12-01,-0.00237891764724791
2011-12-02,0.0010835368710074434
2011-12-05,0.012115498650819812
2011-12-06,-0.0012519084618104477
2011-12-07,0.0016022071030356762
2011-12-08,-0.025172497413315016
2011-12-09,0.01986020367749911
2011-12-12,-0.01540503732793132
2011-12-13,-0.013454695460199124
2011-12-14,-0.012470492065903647
2011-12-15,0.005533610130574137
2011-12-16,0.006248531492922225
2011-12-19,-0.01476258244160394
2011-12-20,0.03291806117164701
2011-12-21,0.0008559884285750054
2011-12-22,0.009358745261916842
2011-12-23,0.007975701888916312
2011-12-27,0.0013187042860081598
2011-12-28,-0.015356040021725421
2011-12-29,0.012456461208325267
2011-12-30,-0.004646220760027592
2012-01-03,0.012205399859916338
2012-01-04,-0.0019015566909231923
2012-01-05,0.006552624019051511
2012-01-06,-0.0011646553689224075
2012-01-09,0.003609718300732192
2012-01-10,0.01394969171114981
2012-01-11,0.003749794291758627
2012-01-12,0.003773262375740363
2012-01-13,-0.005667528620192768
2012-01-17,0.0031960018865060786
2012-01-18,0.013623232831786495
2012-01-19,0.006967310740223095
2012-01-20,-0.00047026703257098894
2012-01-23,-0.00028901360183736783
2012-01-24,0.002943278629537329
2012-01-25,0.008442615344427546
2012-01-26,-0.00313430070859319
2012-01-27,0.0013074853884451779
2012-01-30,-0.004768639978042689
2012-01-31,0.001138614336734535
2012-02-01,0.014496437977871804
2012-02-02,0.0012168740404710139
2012-02-03,0.01656603852815218
2012-02-06,-0.0029281227975043443
2012-02-07,0.0015587514916852697
2012-02-08,0.002579450736486212
2012-02-09,0.0020439801287301393
2012-02-10,-0.008250152647773526
2012-02-13,0.007902567023899533
2012-02-14,-0.002988713663172391
2012-02-15,-0.004568702666376278
2012-02-16,0.013205735690429309
2012-02-17,0.0008007281257403395
2012-02-21,-0.004145258087177044
2012-02-22,-0.004157419387502339
2012-02-23,0.006376024038686968
2012-02-24,0.0001411714632219993
2012-02-27,0.001118239706350631
2012-02-28,0.001197160172161961
2012-02-29,-0.004516831904399803
2012-03-01,0.006258881526876646
2012-03-02,-0.005772675560435933
2012-03-05,-0.004067185043560689
2012-03-06,-0.0181716966238621
2012-03-07,0.00882060268353398
2012-03-08,0.01156112922963765
2012-03-09,0.006729357128329821
2012-03-12,-0.0011397373696050241
2012-03-13,0.019330284213177354
2012-03-14,-0.004161731876112931
2012-03-15,0.009192825334697806
2012-03-16,7.174591546759543e-05
2012-03-19,0.002830056250014217
2012-03-20,-0.0045189135933979465
2012-03-21,1.79728496275004e-05
2012-03-22,-0.007841791603059636
2012-03-23,0.0039020800379963743
2012-03-26,0.015347605536714222
2012-03-27,-0.0025048133474756297
2012-03-28,-0.0053076949330382065
2012-03-29,-0.0019212983419241367
2012-03-30,0.003121692424025057
2012-04-02,0.006557938543541059
2012-04-03,-0.0035196722159395854
2012-04-04,-0.011229857950483651
2012-04-05,-0.0019627928347418205
2012-04-09,-0.014118206190097314
2012-04-10,-0.020352109821703636
2012-04-11,0.01108485360643414
2012-04-12,0.015941847130488754
2012-04-13,-0.011527974791176522
2012-04-16,0.0014308804063853844
2012-04-17,0.01466049569051974
2012-04-18,-0.0038498561305087375
2012-04-19,-0.004246579936563477
2012-04-20,0.001714413381643244
2012-04-23,-0.010664222911827512
2012-04-24,0.004495036404064896
2012-04-25,0.013726276526343917
2012-04-26,0.008544822236412165
2012-04-27,0.004503728348495583
2012-04-30,-0.0052769322468260915
2012-05-01,0.0055991590753543844
2012-05-02,-0.0011626654419010383
2012-05-03,-0.00979275529289135
2012-05-04,-0.01610506313651026
2012-05-07,0.0011630959343315976
2012-05-08,-0.0032329782657769274
2012-05-09,-0.00615107610089862
2012-05-10,0.0024632860633289583
2012-05-11,-0.0007446011564080169
2012-05-14,-0.012008942064925907
2012-05-15,-0.004091614653111593
2012-05-16,-0.0070553947815600445
2012-05-17,-0.021595190150851377
2012-05-18,-0.010438564553555879
2012-05-21,0.018902327604969422
2012-05-22,0.0019444984671949485
2012-05-23,0.004490729405996467
2012-05-24,0.0018489397682281202
2012-05-25,-0.0005441951039158133
2012-05-29,0.012750126068542363
2012-05-30,-0.017931846434546247
2012-05-31,-0.0015672986165380137
2012-06-01,-0.03007781464867278
2012-06-04,-0.0034837459254840712
2012-06-05,0.010375753702906797
2012-06-06,0.02432577293919606
2012-06-07,-0.0024276246513392674
2012-06-08,0.009087830863235015
2012-06-11,-0.016477417156066196
2012-06-12,0.012054931410426906
2012-06-13,-0.009525735196429469
2012-06-14,0.00918467703722817
2012-06-15,0.011566475397188141
2012-06-18,0.00442465248906172
2012-06-19,0.011642363854439527
2012-06-20,-0.002149268857034693
2012-06-21,-0.023961011803316494
2012-06-22,0.0063979131618139146
2012-06-25,-0.0169641523503803
2012-06-26,0.004708883751676572
2012-06-27,0.008271920021457518
2012-06-28,-0.000645736740064224
2012-06-29,0.027049812649368347
2012-07-02,0.003363130548904206
2012-07-03,0.008134641111116786
2012-07-05,-0.002933053118934159
2012-07-06,-0.011296473253944884
2012-07-09,-0.0033001312333091433
2012-07-10,-0.010342154895400447
2012-07-11,-0.0009938727162278167
2012-07-12,-0.0037065467360092447
2012-07-13,0.016460711752707722
2012-07-16,-0.0044216777721541424
2012-07-17,0.006117752896924848
2012-07-18,0.008037618889726872
2012-07-19,0.0023644284843633017
2012-07-20,-0.012710207125558386
2012-07-23,-0.01008764167452455
2012-07-24,-0.010034260836733123
2012-07-25,0.0002729869475949938
2012-07-26,0.016153998124558058
2012-07-27,0.021068840193496034
2012-07-30,-0.0029759901576696395
2012-07-31,-0.007226195000149484
2012-08-01,-0.005846182212123333
2012-08-02,-0.005625281545606144
2012-08-03,0.020552670690823147
2012-08-06,0.002769207043240675
2012-08-07,0.008716798061058757
2012-08-08,0.00038413573881646045
2012-08-09,0.00039354396232991215
2012-08-10,0.0017239239980302835
2012-08-13,-0.0017426609526762537
2012-08-14,-0.0007843515733055423
2012-08-15,0.0046665489852343684
2012-08-16,0.008666432956151755
2012-08-17,0.0032498754310124178
2012-08-20,-0.002457043028551495
2012-08-21,-0.0011369219776906068
2012-08-22,-0.0005864145046252493
2012-08-23,-0.007328708958885267
2012-08-24,0.004541499008232768
2012-08-27,-0.0013798891140291325
2012-08-28,-0.00014361719201456374
2012-08-29,0.0015801482177208817
2012-08-30,-0.0075755613882622285
2012-08-31,0.005505157937090409
2012-09-04,0.0005044263649323622
2012-09-05,-0.00208315435818427
2012-09-06,0.02116359651450448
2012-09-07,0.004491334680078151
2012-09-10,-0.005549574703933442
2012-09-11,0.003091678779923104
2012-09-12,0.0029986775918840864
2012-09-13,0.013716739012504833
2012-09-14,0.006041445116308459
2012-09-17,-0.006572217672009321
2012-09-18,-0.003611314043037841
2012-09-19,0.0026287488648048586
2012-09-20,-0.003583294958374011
2012-09-21,0.00017181981381688227
2012-09-24,-0.001824284155291474
2012-09-25,-0.012901079604203282
2012-09-26,-0.005472953395310256
2012-09-27,0.009833641510814024
2012-09-28,-0.0030555611507182574
2012-10-01,0.0006277208542455293
2012-10-02,0.0014836845024062755
2012-10-03,0.003824612923295703
2012-10-04,0.007728889656417622
2012-10-05,0.0006085174853430277
2012-10-08,-0.0029213197048560003
2012-10-09,-0.011541976327777492
2012-10-10,-0.005539579345244132
2012-10-11,0.0025041876884693256
2012-10-12,-0.004371336147958153
2012-10-15,0.00842451931490857
2012-10-16,0.010377242303689981
2012-10-17,0.0053561014617195335
2012-10-18,-0.0009686887334642151
2012-10-19,-0.01575780645027784
2012-10-22,-0.00047719311529135583
2012-10-23,-0.009938386596094962
2012-10-24,-0.003100038259107734
2012-10-25,0.004975701142687481
2012-10-26,-0.0011036607400356179
2012-10-31,0.004125206956698447
2012-11-01,0.015544591187896237
2012-11-02,-0.010248081845343692
2012-11-05,0.003920514731734769
2012-11-06,0.009232244907209003
2012-11-07,-0.020342561901394073
2012-11-08,-0.011178766106834371
2012-11-09,0.0009071466668343131
2012-11-12,-0.0004284110668908006
2012-11-13,-0.002848771929038262
2012-11-14,-0.01602546869414273
2012-11-15,-0.0016571050485227868
2012-11-16,0.0064556300099402756
2012-11-19,0.017116384257074724
2012-11-20,0.0019714162790425357
2012-11-21,0.002759578360723054
2012-11-23,0.011702834266876357
2012-11-26,-0.0012402847749925041
2012-11-27,-0.003740954840493891
2012-11-28,0.007134574924424373
2012-11-29,0.005837675911854208
2012-11-30,0.000692784625336006
2012-12-03,-0.004347049278272286
2012-12-04,-0.0006876653474033011
2012-12-05,0.0031138820012038453
2012-12-06,0.0034935285346074565
2012-12-07,0.002767963785803536
2012-12-10,0.002098896776849249
2012-12-11,0.005827895371834081
2012-12-12,-0.0003077422708748553
2012-12-13,-0.004992223521660821
2012-12-14,-0.0026309303157344252
2012-12-17,0.01193823571099894
2012-12-18,0.012240120330667698
2012-12-19,-0.0045719641436084086
2012-12-20,0.005536371981517815
2012-12-21,-0.008249948476992104
2012-12-24,-0.001663746100973597
2012-12-26,-0.006440393587838175
2012-12-27,-0.00023959154998541874
2012-12-28,-0.009334007326223076
2012-12-31,0.016398663314804454
2013-01-02,0.024703807957921157
2013-01-03,-0.00024344987577754466
2013-01-04,0.007331705942735172
2013-01-07,-0.003018038514518194
2013-01-08,-0.003601734856824721
2013-01-09,0.005189807349645549
2013-01-10,0.005590054963262225
2013-01-11,0.000180517107805046
2013-01-14,0.0008339380704380178
2013-01-15,0.0031113160056184933
2013-01-16,-0.002051118482256686
2013-01-17,0.008314153190484464
2013-01-18,0.0034455964978795006
2013-01-22,0.0062736266068165025
2013-01-23,-1.6386198943638766e-05
2013-01-24,0.005004691640126872
2013-01-25,0.007149611548120022
2013-01-28,-0.0021280374038731894
2013-01-29,0.002317865237478914
2013-01-30,-0.004226850452718101
2013-01-31,-0.0005394216415015776
2013-02-01,0.009544304150137925
2013-02-04,-0.01119098577159505
2013-02-05,0.00879555652349443
2013-02-06,0.002847219133048881
2013-02-07,-0.0023838386936399216
2013-02-08,0.005829067834106649
2013-02-11,-0.0004896387902135048
2013-02-12,0.003541541659359437
2013-02-13,0.001630041664321796
2013-02-14,0.0008104268344082403
2013-02-15,-0.0002185033342017223
2013-02-19,0.006043990568365389
2013-02-20,-0.014835408090001665
2013-02-21,-0.008948830587773696
2013-02-22,0.010617450886660456
2013-02-25,-0.01881648753123567
2013-02-26,0.005951167017174618
2013-02-27,0.014436337461086045
2013-02-28,0.0003338437901181893
2013-03-01,0.0022433876529338844
2013-03-04,0.004902084561782681
2013-03-05,0.010896035654002443
2013-03-06,0.0012543832681297803
2013-03-07,0.0006045806290815267
2013-03-08,0.0062589566500647975
2013-03-11,0.002747587059032684
2013-03-12,-0.0027818838464994363
2013-03-13,0.0037793643368016013
2013-03-14,0.005371203790020294
2013-03-15,-0.0029998318290133967
2013-03-18,-0.005684455715814233
2013-03-19,-0.002574155319751304
2013-03-20,0.00871610178057117
2013-03-21,-0.00944702982846398
2013-03-22,0.005249472409313722
2013-03-25,-0.003083373284534418
2013-03-26,0.007968441648143521
2013-03-27,0.0005872137460113391
2013-03-28,0.00701357044580988
2013-04-01,-0.00783062230278681
2013-04-02,0.0009044628611838906
2013-04-03,-0.012551196265820418
2013-04-04,0.006263688992433644
2013-04-05,-0.00410561094752964
2013-04-08,0.008399036209085001
2013-04-09,0.002907870736668445
2013-04-10,0.012903931659423853
2013-04-11,0.0041537427510032485
2013-04-12,-0.00346463995612171
2013-04-15,-0.02768267815210153
2013-04-16,0.01593919373936808
2013-04-17,-0.014946459897996483
2013-04-18,-0.007706390414949726
2013-04-19,0.010474000582712245
2013-04-22,0.0032099237735119693
2013-04-23,0.012269610690857911
2013-04-24,0.0034632975546250934
2013-04-25,0.006510602878296412
2013-04-26,-0.004418276773822778
2013-04-29,0.007484644318643969
2013-04-30,0.005069541021988683
2013-05-01,-0.0112503388940453
2013-05-02,0.010460618988941886
2013-05-03,0.012244061110450153
2013-05-06,0.002861824313715602
2013-05-07,0.006075989290937937
2013-05-08,0.00558528259851535
2013-05-09,-0.003196203453410209
2013-05-10,0.006395172272183502
2013-05-13,-0.0007749469638736966
2013-05-14,0.012083637957979737
2013-05-15,0.00584275709363623
2013-05-16,-0.006134741409110085
2013-05-17,0.010407920360921584
2013-05-20,-0.0009605326712226239
2013-05-21,0.0010143471923284091
2013-05-22,-0.013114077109444452
2013-05-23,-0.0019612296223416323
2013-05-24,-0.0017632740502869558
2013-05-28,0.0069819518612704015
2013-05-29,-0.008260411182965686
2013-05-30,0.005702772200481501
2013-05-31,-0.012395469911061871
2013-06-03,0.002021340440093643
2013-06-04,-0.006857179428075409
2013-06-05,-0.013982734905959157
2013-06-06,0.009563748025759884
2013-06-07,0.012387516110104314
2013-06-10,-0.00011356500773879763
2013-06-11,-0.011549977685946369
2013-06-12,-0.008431040960442835
2013-06-13,0.016361341478892975
2013-06-14,-0.004821414270368057
2013-06-17,0.00818372274045521
2013-06-18,0.007789284689726542
2013-06-19,-0.015144480486919779
2013-06-20,-0.02614687863066588
2013-06-21,0.0024629517165948574
2013-06-24,-0.012058961399632919
2013-06-25,0.011328104271303038
2013-06-26,0.009010769209812867
2013-06-27,0.010949761172764609
2013-06-28,-0.003444565335823532
2013-07-01,0.0069995578898795095
2013-07-02,-0.0020430942662984686
2013-07-03,-0.0003310543390847242
2013-07-05,0.010763749914979958
2013-07-08,0.0035279845169439708
2013-07-09,0.00832677684009241
2013-07-10,0.0013853979511140673
2013-07-11,0.015158520838221973
2013-07-12,0.003059077692826055
2013-07-15,0.0022822564243977247
2013-07-16,-0.005060260799080731
2013-07-17,0.0029309019882082653
2013-07-18,0.006116356482209128
2013-07-19,0.0022914310862450003
2013-07-22,0.0028261557536270005
2013-07-23,-0.001976187012436462
2013-07-24,-0.0072915098516117905
2013-07-25,0.0034026659203280694
2013-07-26,-0.0008576468068002193
2013-07-29,-0.004265968357808941
2013-07-30,0.0016907230441520994
2013-07-31,0.0013676842399525753
2013-08-01,0.01583111071223177
2013-08-02,-0.00040956201752267773
2013-08-05,-0.0011365600614328837
2013-08-06,-0.006145659916268928
2013-08-07,-0.004735148548747932
2013-08-08,0.005685700348500646
2013-08-09,-0.0011442040599264854
2013-08-12,-0.0011888382320748322
2013-08-13,0.0010170477171238998
2013-08-14,-0.005500743669417899
2013-08-15,-0.01533298401193651
2013-08-16,-0.0028095217406401388
2013-08-19,-0.006518640568067355
2013-08-20,0.008122181630341571
2013-08-21,-0.005042928374831804
2013-08-22,0.010447615954155727
2013-08-23,0.0026810315379379836
2013-08-26,-0.003178691067642859
2013-08-27,-0.018166332111336347
2013-08-28,0.0013567662461291589
2013-08-29,0.00390701835013779
2013-08-30,-0.005710822461516919
2013-09-03,0.0034050434436163745
2013-09-04,0.008822483687705586
2013-09-05,0.0016614224561020778
2013-09-06,0.0011089343601875944
2013-09-09,0.012801064010368828
2013-09-10,0.009786885680207802
2013-09-11,0.0025888007090099346
2013-09-12,-0.00416549615060614
2013-09-13,0.003003945537678672
2013-09-16,0.007338164622644509
2013-09-17,0.004761728279656042
2013-09-18,0.01288764834144068
2013-09-19,-0.0013586552971340253
2013-09-20,-0.007438667756851627
2013-09-23,-0.004781481889769234
2013-09-24,0.0002980420647441792
2013-09-25,-0.0012106660838195414
2013-09-26,0.0038366951601379253
2013-09-27,-0.00495432728207752
2013-09-30,-0.0027518188288288906
2013-10-01,0.009049815395658604
2013-10-02,-0.001023627918502864
2013-10-03,-0.0097698304005182
2013-10-04,0.006825474151963315
2013-10-07,-0.008506492118886561
2013-10-08,-0.012459560875753645
2013-10-09,-2.209623226816973e-05
2013-10-10,0.02218894184724414
2013-10-11,0.007530445462215619
2013-10-14,0.003009892334607102
2013-10-15,-0.009159717277954468
2013-10-16,0.012647341432262954
2013-10-17,0.009694895607953667
2013-10-18,0.006048420750382017
2013-10-21,8.991487646030324e-05
2013-10-22,0.005358830662406628
2013-10-23,-0.004605667633793533
2013-10-24,0.003623077383070701
2013-10-25,0.005695414065609879
2013-10-28,-0.0006710033339076229
2013-10-29,0.005578593826962868
2013-10-30,-0.0074986870335307125
2013-10-31,-0.0025273407031328955
2013-11-01,0.003001929846679535
2013-11-04,0.004671919196918619
2013-11-05,-0.0039071878756603735
2013-11-06,0.0025319239170333145
2013-11-07,-0.0136357899046544
2013-11-08,0.012282789087196792
2013-11-11,0.002029770085010931
2013-11-12,-0.0020613468421611827
2013-11-13,0.008404746774555355
2013-11-14,0.005448562369801839
2013-11-15,0.0038810795211466536
2013-11-18,-0.004826748350139721
2013-11-19,-0.004302099262075786
2013-11-20,-0.0034589469062914252
2013-11-21,0.009765105158620582
2013-11-22,0.004147117519691798
2013-11-25,-0.0012176024435124957
2013-11-26,0.001111588100390599
2013-11-27,0.00299272532458169
